2022-11-07 12:14:00 startup archives unpack
2022-11-08 10:17:48 status half-configured gnupg-l10n:all 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gnupg-l10n:all 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gnupg-l10n:all 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gnupg-l10n:all 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gnupg-l10n:all 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gnupg-l10n:all 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 upgrade gpg:amd64 2.2.4-1ubuntu1.4 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpg:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpg:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpg:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpg:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpg:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gpg:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 upgrade gnupg-utils:amd64 2.2.4-1ubuntu1.4 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gnupg-utils:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gnupg-utils:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gnupg-utils:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gnupg-utils:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gnupg-utils:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gnupg-utils:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 upgrade gpg-agent:amd64 2.2.4-1ubuntu1.4 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpg-agent:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpg-agent:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpg-agent:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpg-agent:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpg-agent:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gpg-agent:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 upgrade gpgsm:amd64 2.2.4-1ubuntu1.4 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpgsm:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpgsm:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpgsm:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpgsm:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpgsm:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gpgsm:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 upgrade gpgconf:amd64 2.2.4-1ubuntu1.4 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpgconf:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpgconf:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpgconf:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpgconf:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpgconf:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gpgconf:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 upgrade gnupg:amd64 2.2.4-1ubuntu1.4 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gnupg:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gnupg:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gnupg:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status triggers-pending install-info:amd64 6.5.0.dfsg.1-2
2022-11-08 10:17:49 status half-installed gnupg:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gnupg:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gnupg:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 upgrade gpg-wks-server:amd64 2.2.4-1ubuntu1.4 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpg-wks-server:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpg-wks-server:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpg-wks-server:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpg-wks-server:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpg-wks-server:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gpg-wks-server:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 upgrade gpgv:amd64 2.2.4-1ubuntu1.4 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpgv:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpgv:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpgv:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status half-installed gpgv:amd64 2.2.4-1ubuntu1.4
2022-11-08 10:17:49 status unpacked gpgv:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gpgv:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 startup packages configure
2022-11-08 10:17:49 configure gpgv:amd64 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked gpgv:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpgv:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed gpgv:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 startup packages configure
2022-11-08 10:17:49 configure gpgconf:amd64 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked gpgconf:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpgconf:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed gpgconf:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 configure gpg-agent:amd64 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked gpg-agent:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gpg-agent:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status unpacked gpg-agent:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpg-agent:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed gpg-agent:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 configure gnupg-l10n:all 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked gnupg-l10n:all 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gnupg-l10n:all 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed gnupg-l10n:all 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 configure gpgsm:amd64 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked gpgsm:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpgsm:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed gpgsm:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 configure gnupg-utils:amd64 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked gnupg-utils:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gnupg-utils:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed gnupg-utils:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 configure dirmngr:amd64 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked dirmngr:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured dirmngr:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed dirmngr:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 configure gpg:amd64 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked gpg:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpg:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed gpg:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 configure gpg-wks-server:amd64 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked gpg-wks-server:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpg-wks-server:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed gpg-wks-server:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 configure gpg-wks-client:amd64 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked gpg-wks-client:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gpg-wks-client:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed gpg-wks-client:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 configure gnupg:amd64 2.2.4-1ubuntu1.6 <none>
2022-11-08 10:17:49 status unpacked gnupg:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status half-configured gnupg:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 status installed gnupg:amd64 2.2.4-1ubuntu1.6
2022-11-08 10:17:49 trigproc install-info:amd64 6.5.0.dfsg.1-2 <none>
2022-11-08 10:17:49 status half-configured install-info:amd64 6.5.0.dfsg.1-2
2022-11-08 10:17:49 status installed install-info:amd64 6.5.0.dfsg.1-2
2022-11-08 10:17:49 trigproc man-db:amd64 2.8.3-2ubuntu0.1 <none>
2022-11-08 10:17:49 status half-configured man-db:amd64 2.8.3-2ubuntu0.1
2022-11-08 10:17:50 status installed man-db:amd64 2.8.3-2ubuntu0.1
2022-11-08 10:17:52 startup archives unpack
2022-11-08 10:17:52 upgrade libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:52 status half-configured libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:52 status unpacked libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:52 status half-installed libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:52 status triggers-pending libreoffice-common:all 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:53 status triggers-pending mime-support:all 3.60ubuntu1
2022-11-08 10:17:53 status triggers-pending gnome-menus:amd64 3.13.3-11ubuntu1.1
2022-11-08 10:17:53 status triggers-pending desktop-file-utils:amd64 0.23-1ubuntu3.18.04.2
2022-11-08 10:17:53 status triggers-pending mime-support:all 3.60ubuntu1
2022-11-08 10:17:53 status triggers-pending man-db:amd64 2.8.3-2ubuntu0.1
2022-11-08 10:17:53 status half-installed libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:53 status unpacked libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:53 status unpacked libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:53 upgrade libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:53 status half-configured libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:53 status unpacked libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:53 status half-installed libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:53 status half-installed libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:53 status unpacked libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:53 status unpacked libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:53 upgrade libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:53 status half-configured libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:53 status unpacked libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:53 status half-installed libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status unpacked libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 upgrade libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status half-configured libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status unpacked libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 upgrade libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status half-configured libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status unpacked libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 upgrade python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status half-configured python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status unpacked python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 upgrade libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status half-configured libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status unpacked libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 upgrade libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status half-configured libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status unpacked libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 upgrade libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status half-configured libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status unpacked libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 upgrade libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status half-configured libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status unpacked libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 upgrade libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:54 status half-configured libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status unpacked libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:54 status half-installed libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:55 status half-installed libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:55 status unpacked libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:55 status unpacked libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:55 upgrade libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.10 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:55 status half-configured libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:55 status unpacked libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:55 status half-installed libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:59 status half-installed libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.10
2022-11-08 10:17:59 status unpacked libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:59 status unpacked libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:59 startup packages configure
2022-11-08 10:17:59 configure libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:17:59 status unpacked libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:59 status half-configured libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:59 status installed libreoffice-core:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:59 configure python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:17:59 status unpacked python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:17:59 status half-configured python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed python3-uno:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 configure libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status unpacked libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status half-configured libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-gtk3:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 configure libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status unpacked libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status half-configured libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-gnome:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 configure libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status unpacked libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status half-configured libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-draw:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 configure libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status unpacked libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status half-configured libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-avmedia-backend-gstreamer:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 configure libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status unpacked libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status half-configured libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-impress:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 configure libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status unpacked libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status half-configured libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-math:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 configure libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status unpacked libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status half-configured libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-base-core:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 configure libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status unpacked libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status half-configured libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-calc:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 configure libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status unpacked libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status half-configured libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-ogltrans:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 configure libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status unpacked libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status half-configured libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-writer:amd64 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 trigproc libreoffice-common:all 1:6.0.7-0ubuntu0.18.04.12 <none>
2022-11-08 10:18:00 status half-configured libreoffice-common:all 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 status installed libreoffice-common:all 1:6.0.7-0ubuntu0.18.04.12
2022-11-08 10:18:00 trigproc desktop-file-utils:amd64 0.23-1ubuntu3.18.04.2 <none>
2022-11-08 10:18:00 status half-configured desktop-file-utils:amd64 0.23-1ubuntu3.18.04.2
2022-11-08 10:18:00 status installed desktop-file-utils:amd64 0.23-1ubuntu3.18.04.2
2022-11-08 10:18:00 trigproc man-db:amd64 2.8.3-2ubuntu0.1 <none>
2022-11-08 10:18:00 status half-configured man-db:amd64 2.8.3-2ubuntu0.1
2022-11-08 10:18:00 status installed man-db:amd64 2.8.3-2ubuntu0.1
2022-11-08 10:18:00 trigproc gnome-menus:amd64 3.13.3-11ubuntu1.1 <none>
2022-11-08 10:18:00 status half-configured gnome-menus:amd64 3.13.3-11ubuntu1.1
2022-11-08 10:18:00 status installed gnome-menus:amd64 3.13.3-11ubuntu1.1
2022-11-08 10:18:00 trigproc mime-support:all 3.60ubuntu1 <none>
2022-11-08 10:18:00 status half-configured mime-support:all 3.60ubuntu1
2022-11-08 10:18:00 status installed mime-support:all 3.60ubuntu1
2022-11-09 08:35:28 startup packages remove
2022-11-09 08:35:28 status installed linux-headers-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1
2022-11-09 08:35:28 remove linux-headers-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1 <none>
2022-11-09 08:35:28 status half-configured linux-headers-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1
2022-11-09 08:35:28 status half-installed linux-headers-5.3.0-28-generic:amd64 5.3.0-28.30~18.04.1
